"","Tx","ty","Model","ParamSensitivity","ParamSpecificity","p_ty","dp_ty","FI_Tx"
"1139",25,3,"Group-level",0.7,0.8,0.295485335108674,0.00834076221152266,0.00116768067362266
"1140",25,4,"Group-level",0.7,0.8,0.0857916640689536,0.00552338265528254,0.00116768067362266
"1141",26,0,"Group-level",0.7,0.8,0.0383252737493589,-0.00274234143290406,0.00107813307677947
"1142",26,1,"Group-level",0.7,0.8,0.196491402150315,-0.007889768328301,0.00107813307677947
"1143",26,2,"Group-level",0.7,0.8,0.370244509074308,-0.0028250626678344,0.00107813307677947
"1144",26,3,"Group-level",0.7,0.8,0.30360636494675,0.0079020206609942,0.00107813307677947
"1145",26,4,"Group-level",0.7,0.8,0.0913324500792683,0.00555515176804526,0.00107813307677947
"1146",27,0,"Group-level",0.7,0.8,0.0357110388383811,-0.00249055403907201,0.000994722425408813
"1147",27,1,"Group-level",0.7,0.8,0.188809137652049,-0.00747672593638123,0.000994722425408813
"1148",27,2,"Group-level",0.7,0.8,0.367292544469933,-0.0030707145981023,0.000994722425408813
"1149",27,3,"Group-level",0.7,0.8,0.311291287589141,0.0074689986063839,0.000994722425408813
"1150",27,4,"Group-level",0.7,0.8,0.0968959914504963,0.00556899596717164,0.000994722425408813
"1151",28,0,"Group-level",0.7,0.8,0.0333357967862251,-0.00226388428480086,0.000917014487422903
"1152",28,1,"Group-level",0.7,0.8,0.181533768066545,-0.00707621526335803,0.000917014487422903
"1153",28,2,"Group-level",0.7,0.8,0.36411864085129,-0.00326967747093074,0.000917014487422903
"1154",28,3,"Group-level",0.7,0.8,0.318547106320968,0.0070441959563021,0.000917014487422903
"1155",28,4,"Group-level",0.7,0.8,0.102464687974971,0.00556558106278754,0.000917014487422903
"1156",29,0,"Group-level",0.7,0.8,0.031175791198364,-0.00205966150583016,0.000844616968998126
"1157",29,1,"Group-level",0.7,0.8,0.174652122075008,-0.00668944733812537,0.000844616968998126
"1158",29,2,"Group-level",0.7,0.8,0.360767309013835,-0.00342627489925664,0.000844616968998126
"1159",29,3,"Group-level",0.7,0.8,0.325383125912544,0.00662972041095985,0.000844616968998126
"1160",29,4,"Group-level",0.7,0.8,0.108021651800249,0.00554566333225231,0.000844616968998126
"1161",30,0,"Group-level",0.7,0.8,0.0292097867627069,-0.00187550844070495,0.000777173894394447
"1162",30,1,"Group-level",0.7,0.8,0.168150009837471,-0.0063172598228445,0.000777173894394447
"1163",30,2,"Group-level",0.7,0.8,0.357278838684325,-0.0035446218752606,0.000777173894394447
"1164",30,3,"Group-level",0.7,0.8,0.331810574550267,0.00622731594006635,0.000777173894394447
"1165",30,4,"Group-level",0.7,0.8,0.11355079016523,0.0055100741987437,0.000777173894394447
"1166",31,0,"Group-level",0.7,0.8,0.0274187924778893,-0.00170930860550992,0.000714360834190161
"1167",31,1,"Group-level",0.7,0.8,0.162012563125265,-0.00596018181497974,0.000714360834190161
"1168",31,2,"Group-level",0.7,0.8,0.353689516420637,-0.00362860748082214,0.000714360834190161
"1169",31,3,"Group-level",0.7,0.8,0.337842254726027,0.00583839210880742,0.000714360834190161
"1170",31,4,"Group-level",0.7,0.8,0.119036873250181,0.00545970579250439,0.000714360834190161
"1171",32,0,"Group-level",0.7,0.8,0.0257858156662645,-0.00155917728098646,0.000655880842441287
"1172",32,1,"Group-level",0.7,0.8,0.156224515431918,-0.0056184893020116,0.000655880842441287
"1173",32,2,"Group-level",0.7,0.8,0.35003185723079,-0.00368188450976967,0.000655880842441287
"1174",32,3,"Group-level",0.7,0.8,0.34349222361458,0.00546405363494617,0.000655880842441287
"1175",32,4,"Group-level",0.7,0.8,0.124465588056447,0.00539549745782156,0.000655880842441287
"1176",33,0,"Group-level",0.7,0.8,0.0242956433582667,-0.00142343572103595,0.000601460989442157
"1177",33,1,"Group-level",0.7,0.8,0.150770430794708,-0.00529225247419398,0.000601460989442157
"1178",33,2,"Group-level",0.7,0.8,0.346334843654235,-0.00370786472373271,0.000601460989442157
"1179",33,3,"Group-level",0.7,0.8,0.348775502909138,0.00510512967279548,0.000601460989442157
"1180",33,4,"Group-level",0.7,0.8,0.129823579283652,0.00531842324616717,0.000601460989442157
"1181",34,0,"Group-level",0.7,0.8,0.0229346480051484,-0.00130058823217847,0.000550849397443664
"1182",34,1,"Group-level",0.7,0.8,0.145634888925359,-0.00498137595971113,0.000550849397443664
"1183",34,2,"Group-level",0.7,0.8,0.342624167235051,-0.00370971864299381,0.000550849397443664
"1184",34,3,"Group-level",0.7,0.8,0.353707817631627,0.00476220241824758,0.000550849397443664
"1185",34,4,"Group-level",0.7,0.8,0.135098478202815,0.00522948041663583,0.000550849397443664
"1186",35,0,"Group-level",0.7,0.8,0.0216906148089777,-0.00118930181016972,0.000503812703115864
"1187",35,1,"Group-level",0.7,0.8,0.140802633248664,-0.00468563292042376,0.000503812703115864
"1188",35,2,"Group-level",0.7,0.8,0.338922468334538,-0.00369037893257581,0.000503812703115864
"1189",35,3,"Group-level",0.7,0.8,0.35830536307174,0.00443563471464772,0.000503812703115864
"1190",35,4,"Group-level",0.7,0.8,0.14027892053608,0.00512967894852157,0.000503812703115864
"1191",36,0,"Group-level",0.7,0.8,0.0205525882557135,-0.00108838805299848,0.000460133883644461
"1192",36,1,"Group-level",0.7,0.8,0.136258687566759,-0.00440469383362239,0.000460133883644461
"1193",36,2,"Group-level",0.7,0.8,0.335249571098701,-0.00365254658386892,0.000460133883644461
"1194",36,3,"Group-level",0.7,0.8,0.362584598726934,0.00412559641329261,0.000460133883644461
"1195",36,4,"Group-level",0.7,0.8,0.145354554351893,0.00502003205719717,0.000460133883644461
"1196",37,0,"Group-level",0.7,0.8,0.0195107357028406,-0.000996787099242824,0.000419610393862747
"1197",37,1,"Group-level",0.7,0.8,0.131988446292698,-0.0041381506846562,0.000419610393862747
"1198",37,2,"Group-level",0.7,0.8,0.331622711132894,-0.00359869921526659,0.000419610393862747
"1199",37,3,"Group-level",0.7,0.8,0.366562067901767,0.00383208930602143,0.000419610393862747
"1200",37,4,"Group-level",0.7,0.8,0.1503160389698,0.00490154769314419,0.000419610393862747
"1201",38,0,"Group-level",0.7,0.8,0.0185562261104498,-0.000913553367535752,0.000382052570290063
"1202",38,1,"Group-level",0.7,0.8,0.127977742517787,-0.00388553720577283,0.000382052570290063
"1203",38,2,"Group-level",0.7,0.8,0.328056754057362,-0.00353110092324755,0.000382052570290063
"1204",38,3,"Group-level",0.7,0.8,0.370254241470468,0.00355497050176342,0.000382052570290063
"1205",38,4,"Group-level",0.7,0.8,0.155155035843934,0.0047752209947927,0.000382052570290063
"1206",39,0,"Group-level",0.7,0.8,0.0176811222166495,-0.000837842896960515,0.000347282264800954
"1207",39,1,"Group-level",0.7,0.8,0.124212897582373,-0.00364634571693778,0.000347282264800954
"1208",39,2,"Group-level",0.7,0.8,0.324564403637761,-0.00345181320963156,0.000347282264800954
"1209",39,3,"Group-level",0.7,0.8,0.373677384202094,0.00329397416507292,0.000347282264800954
"1210",39,4,"Group-level",0.7,0.8,0.159864192361122,0.00464202765845694,0.000347282264800954
"1211",40,0,"Group-level",0.7,0.8,0.0168782846473442,-0.000768902109807619,0.000315131676222073
"1212",40,1,"Group-level",0.7,0.8,0.120680755299854,-0.00342004105380647,0.000315131676222073
"1213",40,2,"Group-level",0.7,0.8,0.321156398616734,-0.00336270659277882,0.000315131676222073
"1214",40,3,"Group-level",0.7,0.8,0.376847441985888,0.00304873157349896,0.000315131676222073
"1215",40,4,"Group-level",0.7,0.8,0.164437119450181,0.00450291818289396,0.000315131676222073
"1216",41,0,"Group-level",0.7,0.8,0.0161412866191698,-0.000706057837522498,0.000285442352721175
"1217",41,1,"Group-level",0.7,0.8,0.117368703530715,-0.00320607200555802,0.000285442352721175
"1218",41,2,"Group-level",0.7,0.8,0.317841697728965,-0.00326547258166044,0.000285442352721175
"1219",41,3,"Group-level",0.7,0.8,0.379779948267639,0.00281878948299346,0.000285442352721175
"1220",41,4,"Group-level",0.7,0.8,0.168868363853512,0.0043588129417475,0.000285442352721175
"1221",42,0,"Group-level",0.7,0.8,0.0154643380446305,-0.000648708468047247,0.000258064341598586
"1222",42,1,"Group-level",0.7,0.8,0.114264685408503,-0.00300388063005138,0.000258064341598586
"1223",42,2,"Group-level",0.7,0.8,0.314627652671168,-0.0031616357530578,0.000258064341598586
"1224",42,3,"Group-level",0.7,0.8,0.382489948011131,0.00260362681715342,0.000258064341598586
"1225",42,4,"Group-level",0.7,0.8,0.173153375864568,0.004210598034003,0.000258064341598586
"1226",43,0,"Group-level",0.7,0.8,0.0148422179823947,-0.000596316088325983,0.000232855466207778
"1227",43,1,"Group-level",0.7,0.8,0.111357202177278,-0.00281290976508916,0.000232855466207778
"1228",43,2,"Group-level",0.7,0.8,0.311520169031548,-0.00305256572488237,0.000232855466207778
"1229",43,3,"Group-level",0.7,0.8,0.384991937525567,0.00240266971768341,0.000232855466207778
"1230",43,4,"Group-level",0.7,0.8,0.177288473283213,0.00405912186061411,0.000232855466207778
"1231",44,0,"Group-level",0.7,0.8,0.0142702144948493,-0.000548399509666358,0.00020968071233033
"1232",44,1,"Group-level",0.7,0.8,0.108635309303184,-0.00263260901172436,0.00020968071233033
"1233",44,2,"Group-level",0.7,0.8,0.308523855367141,-0.0029394888636269,0.00020968071233033
"1234",44,3,"Group-level",0.7,0.8,0.387299818546137,0.00221530501064834,0.00020968071233033
"1235",44,4,"Group-level",0.7,0.8,0.181270802288689,0.00390519237436928,0.00020968071233033
"1236",45,0,"Group-level",0.7,0.8,0.0137440710809479,-0.000504528076089728,0.000188411708519529
"1237",45,1,"Group-level",0.7,0.8,0.106088607265915,-0.00246243942789739,0.000188411708519529
"1238",45,2,"Group-level",0.7,0.8,0.305642160759566,-0.00282349960217547,0.000188411708519529
"1239",45,3,"Group-level",0.7,0.8,0.389426865016608,0.00204089215641599,0.000188411708519529
"1240",45,4,"Group-level",0.7,0.8,0.185098295876963,0.00374957494974659,0.000188411708519529
"1241",46,0,"Group-level",0.7,0.8,0.0132599389466296,-0.000464316166918663,0.000168926286796238
"1242",46,1,"Group-level",0.7,0.8,0.103707228214585,-0.0023018771377328,0.000168926286796238
"1243",46,2,"Group-level",0.7,0.8,0.302877501287149,-0.00270557127647116,0.000168926286796238
"1244",46,3,"Group-level",0.7,0.8,0.39138570109582,0.00187877376122973,0.000168926286796238
"1245",46,4,"Group-level",0.7,0.8,0.188769630455817,0.0035929908198929,0.000168926286796238
"1246",47,0,"Group-level",0.7,0.8,0.0128143344587638,-0.000427418314764133,0.000151108111685189
"1247",47,1,"Group-level",0.7,0.8,0.101481819481833,-0.00215041603298343,0.000151108111685189
"1248",47,2,"Group-level",0.7,0.8,0.30023137592882,-0.00258656641652829,0.000151108111685189
"1249",47,3,"Group-level",0.7,0.8,0.393188288991796,0.00172828473551399,0.000151108111685189
"1250",47,4,"Group-level",0.7,0.8,0.192284181138787,0.00343611602876185,0.000151108111685189
"1251",48,0,"Group-level",0.7,0.8,0.0124041012029155,-0.000393524868916393,0.000134846366979007
"1252",48,1,"Group-level",0.7,0.8,0.0994035247863934,-0.00200756971796121,0.000134846366979007
"1253",48,2,"Group-level",0.7,0.8,0.297704472468202,-0.00246724644969052,0.000134846366979007
"1254",48,3,"Group-level",0.7,0.8,0.394845925314817,0.00158876018874472,0.000134846366979007
"1255",48,4,"Group-level",0.7,0.8,0.195641976227672,0.00327958084782341,0.000134846366979007
"1256",49,0,"Group-level",0.7,0.8,0.0120263761312043,-0.000362358142020253,0.000120035490847818
"1257",49,1,"Group-level",0.7,0.8,0.0974639638142192,-0.00187287282740093,0.000120035490847818
"1258",49,2,"Group-level",0.7,0.8,0.295296763998844,-0.00234828079244481,0.000120035490847818
"1259",49,3,"Group-level",0.7,0.8,0.396369244732124,0.00145954215337212,0.000120035490847818
"1260",49,4,"Group-level",0.7,0.8,0.198843651323609,0.00312396960849387,0.000120035490847818
"1261",50,0,"Group-level",0.7,0.8,0.0116785593450784,-0.000333668984929678,0.000106574951007667
"1262",50,1,"Group-level",0.7,0.8,0.0956552107485376,-0.0017458818276976,0.000106574951007667
"1263",50,2,"Group-level",0.7,0.8,0.293007596647558,-0.00223025532204798,0.000106574951007667
"1264",50,3,"Group-level",0.7,0.8,0.397768229799991,0.00133998523120284,0.000106574951007667
"1265",50,4,"Group-level",0.7,0.8,0.201890403458836,0.00296982090347241,0.000106574951007667
"1266",51,0,"Group-level",0.7,0.8,0.0113582871097455,-0.000307233740876804,9.43690526437552e-05
"1267",51,1,"Group-level",0.7,0.8,0.0939697722171973,-0.00162617539548886,9.43690526437552e-05
"1268",51,2,"Group-level",0.7,0.8,0.2908357691353,-0.0021136802311718,9.43690526437552e-05
"1269",51,3,"Group-level",0.7,0.8,0.399052225942168,0.00122946125511629,9.43690526437552e-05
"1270",51,4,"Group-level",0.7,0.8,0.20478394559559,0.00281762811242117,9.43690526437552e-05
"1271",52,0,"Group-level",0.7,0.8,0.0110634077430412,-0.000282851535641521,8.3326772675132e-05
"1272",52,1,"Group-level",0.7,0.8,0.0924005650390094,-0.00151335445332824,8.3326772675132e-05
"1273",52,2,"Group-level",0.7,0.8,0.288779604787012,-0.00199899727816374,8.3326772675132e-05
"1274",52,3,"Group-level",0.7,0.8,0.400229960635772,0.00112736305727795,8.3326772675132e-05
"1275",52,4,"Group-level",0.7,0.8,0.207526461795165,0.00266784020985555,8.3326772675132e-05
"1276",53,0,"Group-level",0.7,0.8,0.0107919600623069,-0.000260341865340343,7.33616147573541e-05
"1277",53,1,"Group-level",0.7,0.8,0.090940894077268,-0.00140704192992345,7.33616147573541e-05
"1278",53,2,"Group-level",0.7,0.8,0.286837016585353,-0.00188658645270766,7.33616147573541e-05
"1279",53,3,"Group-level",0.7,0.8,0.401309565955671,0.00103310743233858,7.33616147573541e-05
"1280",53,4,"Group-level",0.7,0.8,0.210120563319401,0.00252086281563287,7.33616147573541e-05
"1281",54,0,"Group-level",0.7,0.8,0.0105421541090066,-0.000239542447838145,6.43914801622244e-05
"1282",54,1,"Group-level",0.7,0.8,0.0895844304466493,-0.00130688230187376,6.43914801622244e-05
"1283",54,2,"Group-level",0.7,0.8,0.285005565840814,-0.00177677208202292,6.43914801622244e-05
"1284",54,3,"Group-level",0.7,0.8,0.402298603715135,0.000946137380686925,6.43914801622244e-05
"1285",54,4,"Group-level",0.7,0.8,0.212569245888395,0.0023770594510479,6.43914801622244e-05
"1286",55,0,"Group-level",0.7,0.8,0.0103123539028133,-0.000220307307678472,5.63385503525416e-05
"1287",55,1,"Group-level",0.7,0.8,0.0883251902673235,-0.00121254096478642,5.63385503525416e-05
"1288",55,2,"Group-level",0.7,0.8,0.283282515023419,-0.00166982840651163,5.63385503525416e-05
"1289",55,3,"Group-level",0.7,0.8,0.403204092523743,0.000865923712815526,5.63385503525416e-05
"1290",55,4,"Group-level",0.7,0.8,0.214875848282701,0.00223675296616099,5.63385503525416e-05
"1291",56,0,"Group-level",0.7,0.8,0.0101010620052416,-0.000202505067885487,4.91291776935985e-05
"1292",56,1,"Group-level",0.7,0.8,0.0871575141162429,-0.00112370347391426,4.91291776935985e-05
"1293",56,2,"Group-level",0.7,0.8,0.281664875271054,-0.00156598465625241,4.91291776935985e-05
"1294",56,3,"Group-level",0.7,0.8,0.404032536162325,0.000791966091430345,4.91291776935985e-05
"1295",56,4,"Group-level",0.7,0.8,0.217044012445136,0.00210022710662181,4.91291776935985e-05
"1296",57,0,"Group-level",0.7,0.8,0.00990690569798675,-0.000186017425059004,4.26937813137502e-05
"1297",57,1,"Group-level",0.7,0.8,0.0860760472888182,-0.00104007468785,4.26937813137502e-05
"1298",57,2,"Group-level",0.7,0.8,0.280149449057245,-0.00146542966115065,4.26937813137502e-05
"1299",57,3,"Group-level",0.7,0.8,0.404789952749045,0.000723793583210753,4.26937813137502e-05
"1300",57,4,"Group-level",0.7,0.8,0.219077645206905,0.0019677281908489,4.26937813137502e-05
"1301",58,0,"Group-level",0.7,0.8,0.00972862460331531,-0.000170737786906221,3.69667456467666e-05
"1302",58,1,"Group-level",0.7,0.8,0.0850757209535199,-0.000961377843183934,3.69667456467666e-05
"1303",58,2,"Group-level",0.7,0.8,0.278732868468051,-0.00136831602808944,3.69667456467666e-05
"1304",58,3,"Group-level",0.7,0.8,0.405481904240204,0.000660964787216345,3.69667456467666e-05
"1305",58,4,"Group-level",0.7,0.8,0.22098088173491,0.00183946687096325,3.69667456467666e-05
"1306",59,0,"Group-level",0.7,0.8,0.00956505959348426,-0.000156570053770566,3.18863196619428e-05
"1307",59,1,"Group-level",0.7,0.8,0.0841517342565362,-0.000887353583259763,3.18863196619428e-05
"1308",59,2,"Group-level",0.7,0.8,0.277411629504478,-0.00127476391827106,3.18863196619428e-05
"1309",59,3,"Group-level",0.7,0.8,0.406113525873807,0.000603067601948319,3.18863196619428e-05
"1310",59,4,"Group-level",0.7,0.8,0.222758050771694,0.00171561995335307,3.18863196619428e-05
"1311",60,0,"Group-level",0.7,0.8,0.00941514285350427,-0.00014342752785987,2.73945152140129e-05
"1312",60,1,"Group-level",0.7,0.8,0.0832995374125125,-0.00081775896010882,2.73945152140129e-05
"1313",60,2,"Group-level",0.7,0.8,0.276182122793863,-0.00118486445721777,2.73945152140129e-05
"1314",60,3,"Group-level",0.7,0.8,0.406689555223486,0.000549718688069952,2.73945152140129e-05
"1315",60,4,"Group-level",0.7,0.8,0.224413641716634,0.0015963322571165,2.73945152140129e-05
"1316",61,0,"Group-level",0.7,0.8,0.00927788897689845,-0.000131231935777517,2.34370033272555e-05
"1317",61,1,"Group-level",0.7,0.8,0.0825148158001225,-0.000752366425226287,2.34370033272555e-05
"1318",61,2,"Group-level",0.7,0.8,0.275040661061832,-0.00109868280877155,2.34370033272555e-05
"1319",61,3,"Group-level",0.7,0.8,0.407214360584865,0.000500562678856736,2.34370033272555e-05
"1320",61,4,"Group-level",0.7,0.8,0.225952273576282,0.00148171849091862,2.34370033272555e-05
"1321",62,0,"Group-level",0.7,0.8,0.00915238698763902,-0.00011991255164476,1.99630075666262e-05
"1322",62,1,"Group-level",0.7,0.8,0.0817934750670064,-0.000690962821962234,1.99630075666262e-05
"1323",62,2,"Group-level",0.7,0.8,0.273983503685726,-0.00101626094297534,1.99630075666262e-05
"1324",62,3,"Group-level",0.7,0.8,0.407691968466129,0.000455271185622585,1.99630075666262e-05
"1325",62,4,"Group-level",0.7,0.8,0.2273786657935,0.00137186513095974,1.99630075666262e-05
"1326",63,0,"Group-level",0.7,0.8,0.00903779319339822,-0.000109405409596708,1.69251939462457e-05
"1327",63,1,"Group-level",0.7,0.8,0.0811316272371125,-0.000633348389873223,1.69251939462457e-05
"1328",63,2,"Group-level",0.7,0.8,0.273006878621386,-0.000937620126048408,1.69251939462457e-05
"1329",63,3,"Group-level",0.7,0.8,0.408126089999436,0.000413541640708537,1.69251939462457e-05
"1330",63,4,"Group-level",0.7,0.8,0.228697610948668,0.0012668322848098,1.69251939462457e-05
"1331",64,0,"Group-level",0.7,0.8,0.00893332478578947,-9.9652595758159e-05,1.4279557083067e-05
"1332",64,1,"Group-level",0.7,0.8,0.0805255778041697,-0.000579335789337017,1.4279557083067e-05
"1333",64,2,"Group-level",0.7,0.8,0.272107001967836,-0.000862763158847039,1.4279557083067e-05
"1334",64,3,"Group-level",0.7,0.8,0.408520146130165,0.000375096016152082,1.4279557083067e-05
"1335",64,4,"Group-level",0.7,0.8,0.22991394931204,0.00116665552779013,1.4279557083067e-05
"1336",65,0,"Group-level",0.7,0.8,0.00883825411257174,-9.06016109784595e-05,1.19853025236372e-05
"1337",65,1,"Group-level",0.7,0.8,0.0799718137876036,-0.000528749153021885,1.19853025236372e-05
"1338",65,2,"Group-level",0.7,0.8,0.271280095408973,-0.000791676388301777,1.19853025236372e-05
"1339",65,3,"Group-level",0.7,0.8,0.40887729147696,0.000339679451909616,1.19853025236372e-05
"1340",65,4,"Group-level",0.7,0.8,0.231032545213892,0.0010713477003925,1.19853025236372e-05
"1341",66,0,"Group-level",0.7,0.8,0.0087519035549809,-8.2204796642983e-05,1.00047253565093e-05
"1342",66,1,"Group-level",0.7,0.8,0.0794669927213563,-0.000481423169368172,1.00047253565093e-05
